,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Family
0,1.6012910898444335,2.329534428989383,0.00572587869401745,1.366252042932222,-1.1725647025200592,-0.12629188105440317,0.9323102756904014,-0.2770030318260398,-0.9472199869680258,0.2391417713373616,0.42981187316958247,1.394667425826151,-1.3810304165849163,1.218805739584259,-0.07676146796172786,0.37285372207056716,-0.05934070553422763,0.2908842513786344,0.42119924952245813,-0.3016928980224023,0.12622331812432944,0.1230236377636446,0.20563332012408853,-0.36746820040330513,1.5455903882660782,-1.4258707555043422,0.6503114713141661,0.3361836972867961,0.8280435293670688,0.6617052888620449,eolophus
1,-0.682968846668203,0.01684624332315018,1.3208317023059195,0.8947972031161778,-0.00311381627331411,-0.1516906720263997,0.4403980830824307,-0.18365566054770682,-0.01018434096936151,0.6056460699627297,-0.15640366476542558,-1.7214392326971426,-0.1333038858503891,-0.5845473119347285,-0.3191701633437383,0.29860039480594347,-0.6657439603738605,-0.3235032598138573,-1.3481979484217441,-0.008298263850954805,-0.6368335092762917,0.5172603821529989,-1.4251491863696604,-0.8173038174061553,0.6631510678290691,-1.2931840625990272,-1.0784593878204918,-0.6720039523999747,1.2528497283854005,0.2781654979809364,eolophus
2,2.1465374375416144,0.01127568591136689,-0.20771954886519817,-0.19660791095065316,2.4900610807096375,1.6924024458448272,1.1384873250192775,3.44942520193664,1.9725269178248228,-1.222339606612882,-1.3248913919055998,0.8381361637489732,-0.20468875093866823,2.1616293708738805,-1.5488801819068927,1.674018150970141,0.7462767592830805,0.23227047046847393,0.26371529061140303,-1.1298907188184981,-0.19288669550429197,-0.44891330061288093,-0.8438867475718038,0.552537904475793,0.22222114059261183,-0.5388863077712086,-0.48774529456740423,-0.3602949677190361,-0.508707636836714,0.16990188001715922,eolophus
3,0.0643986057638625,1.6766445449126248,-0.7447838300704677,0.4511025734711647,0.4701202470431866,0.0025559320652595603,1.3205069054338783,0.13563282960083806,0.47402089196074576,-0.9522806348836602,0.2609360298027772,-0.13536752124967857,-0.5867341762170127,-0.510452378306666,1.6947392651877837,-0.7804236681766606,-0.8723382199730233,-0.29008500415092814,0.7730633795808294,-0.7165879247982041,0.5470466358193715,-0.150062655216236,0.9163390502950697,-0.8658795696842382,0.421700104982569,1.4097067933209815,-0.32788211202181855,0.026056871677455788,0.5332047025121428,-0.2145320378597829,eolophus
4,-1.2114989927166877,-0.7366622727960378,-0.7199137093267256,-0.8495703065279654,-0.7629092022704546,-0.7536208658070217,-0.20114683560638988,2.1271375004352495,0.2063853009937054,-0.4871415850729936,1.678814039457248,-1.0062168978984707,-1.1164488273547932,0.20089530283805163,0.7891279753941468,-0.7856151585714025,-0.6372379511490259,-0.03136491401453718,1.8556139927000057,-0.2183892390409193,-0.35350520490618453,0.32572922037065377,0.9783139003113712,0.7255353388876867,-1.5472715643598505,-1.6309543690099273,1.0257371796997636,0.05129739825008062,-0.5302628885967884,0.5765379273825644,eolophus
5,0.013738102097599124,0.7155637352465762,2.0152734323245114,-0.9588699111007902,1.4089183864325716,-0.742344770168344,1.2766672100846603,-0.2596096695107384,-0.9618909366260315,2.7426797454519156,-0.7512698840375597,-1.7230274714332279,-0.3606943141079406,1.7292612728992363,-1.1106972775133261,-2.7616865291025654,0.23703823130840926,-1.247094071473418,-1.1533497661501315,-0.5273845454337319,0.36551836248281194,-0.4589139220819049,0.402952790877983,0.805338362095221,0.9938796820080946,1.1022572545257072,1.3657669749958354,-0.33198930411428534,-2.115888073453146,0.22186204949501662,eolophus
6,-0.06635906456609648,-0.7635695361515569,0.9245997131146753,-0.7113779879609654,-0.3632590033195029,1.779385480113907,-0.3669732705479086,-0.20478750444112184,-0.8359811394207776,-0.6423959963691138,-0.7181605116575639,-0.05775371329999054,0.649789337809031,-0.3022113343077192,-0.18216598570470102,1.6514495368659694,0.8913368118228707,0.2933946617607299,-1.6297035178753303,0.9493673061175588,-0.8307746866365189,-0.5678424652135168,1.0579741846456123,-0.36963632242517386,-0.21319379358218862,-0.014155701799960507,0.4783453056082768,1.1134192410406683,-0.15892004571109228,-1.3127095612150048,eolophus
7,1.3966342334603112,0.6458819534610981,-0.0650599907537792,1.0906171048617779,-1.4009790308365422,-0.8779737605151138,0.6246500756682545,-0.14767275616634998,-1.4628407439013238,-0.3866401771867602,0.5035531053473746,1.3286467099223171,-0.9733665365729876,1.027405503586251,0.932390473362472,-1.11246074506526,0.2761789277269807,-0.7012110002855723,0.08465662772378044,0.5301898847314659,-0.827393959271066,-0.35007080483286,-1.6575741874608616,-0.6665344673678636,-0.36255667152226856,-1.747071875526241,-1.1660251458496875,0.14024758710388993,0.17660859089005676,0.5604490584644,eolophus
8,0.48538728319873714,0.13705806490176586,-0.809990242051175,-0.7814371575810634,-0.6102878832163118,-1.0618537302508342,-0.2220087628161837,0.8391031089795661,-0.6823715585447963,-1.6592313219337278,0.38978465961024994,-0.1505704271411134,-0.6439605893179896,-0.5515726775638579,-0.6702317191904784,-0.2982378814882679,-0.06955722984349949,-0.27045562316897875,-0.210465309039349,0.35143687626831693,-0.23868135859978135,0.07358470219658281,0.6952584237973114,-0.43875590433345135,0.35974328045332893,0.9223922281120269,0.5074581340064567,1.4820850302412216,0.33387606375704854,1.2511729835856713,eolophus
9,0.6102392523763485,-0.9797358763773818,-0.05474879428769201,-1.1932638678589877,-0.5751322880584802,-0.14694769493824966,-0.7940995734627242,0.02300067098601052,-0.8667608532174823,-0.3724866412494477,-0.2368710042473345,-0.6225386322184584,-0.26359008765204006,-0.1674028252359234,0.19012344021361977,0.5084979555762374,0.24067743716823653,0.4468815164060591,-1.5287025828094014,-0.16045534723146704,0.16575911554673178,-0.03953878134927337,0.2540004809630647,0.3405294596444925,-0.4101848526333874,0.4989041979197521,-0.2091643579801742,0.455431081236073,-0.3261037671723972,0.4646113862821529,eolophus
